@relation JobOffersTFIDF

@attribute versioning:0 numeric
@attribute 02476 numeric
@attribute définition:0 numeric
@attribute 00895 numeric
@attribute frameworks:0 numeric
@attribute 01852 numeric
@attribute logicielles:0 numeric
@attribute 01280 numeric
@attribute assurer:0 numeric
@attribute 00693 numeric
@attribute collaborer:0 numeric
@attribute 02111 numeric
@attribute skills:0 numeric
@attribute 01164 numeric
@attribute développer:0 numeric
@attribute 00549 numeric
@attribute linitiative:0 numeric
@attribute 01993 numeric
@attribute java:0 numeric
@attribute 08390 numeric
@attribute des:0 numeric
@attribute 00834 numeric
@attribute kanban:0 numeric
@attribute 03774 numeric
@attribute développeurs:0 numeric
@attribute 02212 numeric
@attribute lécrit:0 numeric
@attribute 01385 numeric
@attribute les:0 numeric
@attribute 01210 numeric
@attribute environnement:0 numeric
@attribute 01073 numeric
@attribute soft:0 numeric
@attribute 02090 numeric
@attribute vous:0 numeric
@attribute 00435 numeric
@attribute identifier:0 numeric
@attribute 00738 numeric
@attribute produit:0 numeric
@attribute 00854 numeric
@attribute capacités:0 numeric
@attribute 00592 numeric
@attribute documentation:0 numeric
@attribute 00804 numeric
@attribute dans:0 numeric
@attribute 00350 numeric
@attribute version:0 numeric
@attribute 02312 numeric
@attribute multidisciplinaires:0 numeric
@attribute 01202 numeric
@attribute nosql:0 numeric
@attribute 02341 numeric
@attribute senior:0 numeric
@attribute 00982 numeric
@attribute standards:0 numeric
@attribute 00778 numeric
@attribute planning:0 numeric
@attribute 00841 numeric
@attribute développement:0 numeric
@attribute 02758 numeric
@attribute cassandra:0 numeric
@attribute 01432 numeric
@attribute 6:0 numeric
@attribute 00838 numeric
@attribute conception:0 numeric
@attribute 02020 numeric
@attribute 8:0 numeric
@attribute 01699 numeric
@attribute équipe:0 numeric
@attribute 01292 numeric
@attribute agile:0 numeric
@attribute 02264 numeric
@attribute logicielle:0 numeric
@attribute 01143 numeric
@attribute complexes:0 numeric
@attribute 02413 numeric
@attribute excellentes:0 numeric
@attribute 00534 numeric
@attribute pratiques:0 numeric
@attribute 02191 numeric
@attribute innovantes:0 numeric
@attribute 01054 numeric
@attribute quingénieur:0 numeric
@attribute 01171 numeric
@attribute hibernate:0 numeric
@attribute 03512 numeric
@attribute loptimisation:0 numeric
@attribute 01937 numeric
@attribute autonomie:0 numeric
@attribute 01462 numeric
@attribute bases:0 numeric
@attribute 03151 numeric
@attribute sur:0 numeric
@attribute 00950 numeric
@attribute connaissance:0 numeric
@attribute 00656 numeric
@attribute agiles:0 numeric
@attribute 01130 numeric
@attribute travail:0 numeric
@attribute 01620 numeric
@attribute phases:0 numeric
@attribute 01054_1 numeric
@attribute architecture:0 numeric
@attribute 00845 numeric
@attribute scalables:0 numeric
@attribute 01606 numeric
@attribute équipes:0 numeric
@attribute 02009 numeric
@attribute supérieure:0 numeric
@attribute 01742 numeric
@attribute svn:0 numeric
@attribute 02516 numeric
@attribute recherche:0 numeric
@attribute 00434 numeric
@attribute données:0 numeric
@attribute 02156 numeric
@attribute expérience:0 numeric
@attribute 00920 numeric
@attribute la:0 numeric
@attribute 00389 numeric
@attribute maîtrise:0 numeric
@attribute 01487 numeric
@attribute missions:0 numeric
@attribute 00238 numeric
@attribute collaboration:0 numeric
@attribute 00644 numeric
@attribute le:0 numeric
@attribute 00100 numeric
@attribute minimum:0 numeric
@attribute 00328 numeric
@attribute compétences:0 numeric
@attribute 00664 numeric
@attribute comme:0 numeric
@attribute 01315 numeric
@attribute de:0 numeric
@attribute 00814 numeric
@attribute langlais:0 numeric
@attribute 01261 numeric
@attribute documents:0 numeric
@attribute 00778_2 numeric
@attribute sprint:0 numeric
@attribute 01360 numeric
@attribute problèmes:0 numeric
@attribute 00579 numeric
@attribute rédiger:0 numeric
@attribute 00834_3 numeric
@attribute performantes:0 numeric
@attribute 01360_4 numeric
@attribute dapplications:0 numeric
@attribute 01045 numeric
@attribute garantir:0 numeric
@attribute 01381 numeric
@attribute spring:0 numeric
@attribute 02090_5 numeric
@attribute du:0 numeric
@attribute 00652 numeric
@attribute serez:0 numeric
@attribute 01120 numeric
@attribute succès:0 numeric
@attribute 00949 numeric
@attribute optimisation:0 numeric
@attribute 01012 numeric
@attribute guider:0 numeric
@attribute 01360_6 numeric
@attribute etc:0 numeric
@attribute 03090 numeric
@attribute continue:0 numeric
@attribute 00730 numeric
@attribute solide:0 numeric
@attribute 01557 numeric
@attribute participer:0 numeric
@attribute 01150 numeric
@attribute un:0 numeric
@attribute 00247 numeric
@attribute mysql:0 numeric
@attribute 02830 numeric
@attribute poste:0 numeric
@attribute 00174 numeric
@attribute loral:0 numeric
@attribute 01385_7 numeric
@attribute international:0 numeric
@attribute 01569 numeric
@attribute communication:0 numeric
@attribute 00651 numeric
@attribute passion:0 numeric
@attribute 00956 numeric
@attribute dexpérience:0 numeric
@attribute 00506 numeric
@attribute bonne:0 numeric
@attribute 00345 numeric
@attribute sens:0 numeric
@attribute 00584 numeric
@attribute oracle:0 numeric
@attribute 02812 numeric
@attribute profil:0 numeric
@attribute 00113 numeric
@attribute solutions:0 numeric
@attribute 01019 numeric
@attribute rigueur:0 numeric
@attribute 01118 numeric
@attribute en:0 numeric
@attribute 00524 numeric
@attribute et:0 numeric
@attribute 00880 numeric
@attribute technologies:0 numeric
@attribute 00617 numeric
@attribute bonnes:0 numeric
@attribute 00592_8 numeric
@attribute outils:0 numeric
@attribute 00617_9 numeric
@attribute léquipe:0 numeric
@attribute 00673 numeric
@attribute langage:0 numeric
@attribute 02039 numeric
@attribute mentorat:0 numeric
@attribute 01432_10 numeric
@attribute techniques:0 numeric
@attribute 00965 numeric
@attribute projets:0 numeric
@attribute 02197 numeric
@attribute résoudre:0 numeric
@attribute 00741 numeric
@attribute scrum:0 numeric
@attribute 02946 numeric
@attribute concevoir:0 numeric
@attribute 00871 numeric
@attribute développées:0 numeric
@attribute 01394 numeric
@attribute codage:0 numeric
@attribute 01219 numeric
@attribute avec:0 numeric
@attribute 01928 numeric
@attribute qualité:0 numeric
@attribute 00332 numeric
@attribute code:0 numeric
@attribute 00804_11 numeric
@attribute distance:0 numeric
@attribute 02285 numeric
@attribute tant:0 numeric
@attribute 00382 numeric
@attribute production:0 numeric
@attribute 00530 numeric
@attribute aux:0 numeric
@attribute 00334 numeric
@attribute maintenir:0 numeric
@attribute 00758 numeric
@attribute technique:0 numeric
@attribute 01118_12 numeric
@attribute descriptif:0 numeric
@attribute 00781 numeric
@attribute interviendrez:0 numeric
@attribute 01330 numeric
@attribute toutes:0 numeric
@attribute 00858 numeric
@attribute autres:0 numeric
@attribute 00720 numeric
@attribute sql:0 numeric
@attribute 01532 numeric
@attribute langues:0 numeric
@attribute 00876 numeric
@attribute juniors:0 numeric
@attribute 01304 numeric
@attribute git:0 numeric
@attribute 01820 numeric
@attribute montée:0 numeric
@attribute 01258 numeric
@attribute postgresql:0 numeric
@attribute 03084 numeric
@attribute mise:0 numeric
@attribute 00525 numeric
@attribute mongodb:0 numeric
@attribute 03389 numeric
@attribute à:0 numeric
@attribute 00582 numeric
@attribute responsable:0 numeric
@attribute 00463 numeric
@attribute initiative:0 numeric
@attribute 00614 numeric
@attribute robustes:0 numeric
@attribute 01304_13 numeric
@attribute ou:0 numeric
@attribute 00362 numeric
@attribute ans:0 numeric
@attribute 00202 numeric
@attribute pour:0 numeric
@attribute 00625 numeric
@attribute recherché:0 numeric
@attribute 00117 numeric
@attribute larchitecture:0 numeric
@attribute 01054_14 numeric
@attribute une:0 numeric
@attribute 00439 numeric
@attribute accompagner:0 numeric
@attribute 00798 numeric
@attribute performance:0 numeric
@attribute 01178 numeric
@attribute anglais:0 numeric
@attribute 00411 numeric
@attribute impliqué:0 numeric
@attribute 01330_15 numeric
@attribute rituels:0 numeric
@attribute 01534 numeric
@attribute respectant:0 numeric
@attribute 00975 numeric
@attribute travailler:0 numeric
@attribute 00803 numeric
@attribute maintenance:0 numeric
@attribute 00513 numeric
@attribute applications:0 numeric
@attribute 01493 numeric
@attribute Cluster numeric

@data
0,4803,0,3666,0,918,0,1405,0,816,0,1657,0,736,0,1647,0,1954,0,1544,0,2483,0,1662,0,1024,0,1427,0,1620,0,1412,0,413,0,1354,0,2383,0,4388,0,2783,0,20238,0,848,0,2282,0,3613,0,3062,0,3441,0,4023,0,3477,0,1147,0,2236,0,1546,0,1295,0,1269,0,1387,0,2265,0,1183,0,1419,0,1022,0,271,0,763,0,4023,0,471,0,2916,0,1043,0,1116,0,230,0,1154,0,4023,0,3014,0,1626,0,307,0,1549,0,1213,0,291,0,4882,0,409,0,1301,0,266,0,1535,0,1200,0,561,0,615,0,1364,0,4693,0,539,0,659,0,1453,0,2789,0,2916,0,757,0,1423,0,1531,0,3481,0,1405,0,1362,0,5264,0,2297,0,2916,0,1316,0,2347,0,593,0,1840,0,1103,0,3071,0,1509,0,1033,0,2383,0,1945,0,3373,0,1043,0,857,0,2011,0,1445,0,3783,0,426,0,475,0,589,0,276,0,4923,0,345,0,3783,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,486,0,1997,0,4290,0,3968,0,1723,0,1297,0,5824,0,518,0,2562,0,615,0,7566,0,864,0,1003,0,3241,0,3952,0,1718,0,562,0,5446,0,2139,0,5900,0,711,0,436,0,6766,0,6259,0,7632,0,1139,0,597,0,4723,0,2083,0,1057,0,7992,0,6487,0,4268,0,6933,0,4886,0,5262,0,8499,0,5980,0,3888,0,7632,0,2331,0,2595,0,7992,0,7353,0,362,0,900,0,622,0,1167,0,2998,0,921,0,4553,0,14455,0,645,0,1185,0,6139,0,3391,0,497,0,4109,0,2551,0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,2414,0,700,0,4589,0,1072,0,3748,0,467,0,2009,0,1121,0,4622,0,1329,0,622,0,362,0,2848,0,1808,0,780,0,3281,0,405,0,1827,0,3076,0,171,0,2811,0,1075,0,4439,0,628,0,3887,0,821,0,574,0,4238,0,4675,0,2414,0,3887,0,2139,0,4372,0,3521,0,3382,0,2398,0,4997,0,2107,0,1199,0,4675,0,2619,0,2004,0,2707,0,2802,0,3473,0,5501,0,1924,0,3360,0,5760,0,2716,0,4876,0,2897,0,783,0,3061,0,4675,0,896,0,420,0,4322,0,525,0,663,0,4876,0,3281,0,5300,0,6945,0,4310,0,930,0,2071,0,854,0,4770,0,2151,0,1839,0,1699,0,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,2935,0,3922,0,12076,0,5104,0,3746,0,5517,0,1932,0,5149,0,9273,0,4211,0,3922,0,2531,0,2433,0,5562,0,3609,0,4830,0,3339,0,3609,0,2647,0,2842,0,318,0,2172,0,2790,0,3773,0,2365,0,2759,0,3685,0,4796,0,424,0,1590,0,4171,0,6994,0,6078,0,4109,0,276,0,10599,0,2966,0,2333,0,3248,0,1696,0,2074,0,1900,0,4607,0,4171,0,2184,0,3183,0,4578,0,1758,0,4171,0,5791,0,2574,0,4171,0,3321,0,7656,0,3922,0,1796,0,3248,0,2700,0,3072,0,3321,0,7218,0,1475,0,1908,0,3863,0,7000,0,5061,0,2303,0,2398,0,4232,0,3125,0,16487,0,3966,0,4578,0,2490,0,2790,0,1120,0,2451,0,2105,0,3021,0,1900,0,3746,0,6517,0,286,0,3609,0,2381,0,3321,0,2801,0,3023,0,1438,0,4418,0,2510,0,3125,0,1331,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,1196,0,703,0,1091,0,1160,0,417,0,506,0,635,0,686,0,3283,0,1641,0,1581,0,1100,0,334,0,1496,0,647,0,3067,0,1455,0,736,0,686,0,1491,0,1994,0,980,0,227,0,720,0,1016,0,377,0,1641,0,1003,0,1641,0,1641,0,1423,0,1532,0,1827,0,708,0,1016,0,491,0,1286,0,482,0,833,0,1252,0,1138,0,1581,0,1100,0,932,0,1641,0,1036,0,1581,0,1455,0,3065,0,1305,0,662,0,1445,0,4595,0,1036,0,697,0,923,0,1429,0,1223,0,1036,0,1641,0,926,0,1305,0,653,0,1395,0,820,0,1641,0,545,0,51,0,941,0,660,0,798,0,1183,0,1581,0,1641,0,695,0,957,0,1286,0,1641,0,1073,0,1073,0,567,0,1491,0,1196,0,833,0,1346,0,623,0,1659,0,830,0,1408,0,562,0,1646,0,474,0,389,0,1160,0,1423,0,936,0,796,0,1532,0,125,0,1423,0,470,0,658,0,1118,0,1581,0,833,0,1138,0,368,0,1066,0,2692,0,1325,0,2505,0,1303,0,1925,0,1641,0,1491,0,1138,0,1305,0,2792,0,2973,0,1171,0,1423,0,743,0,281,0,1641,0,843,0,1171,0,1641,0,1091,0,2537,0,1403,0,1109,0,1395,0,1641,0,1455,0,1532,0,3626,0,267,0,1423,0,588,0,4052,0,577,0,2366,0,648,0,1641,0,3163,0,591,0,1707,0,464,0,1845,0,123,0,832,0,1305,0,535,0,3355,0,1581,5
0,1584,0,2688,0,2755,0,1584,0,3585,0,2117,0,2085,0,3896,0,1355,0,1313,0,1572,0,1304,0,1802,0,2426,0,1534,0,2764,0,1632,0,1948,0,1543,0,1989,0,2022,0,1658,0,9005,0,3851,0,3263,0,1443,0,3281,0,9296,0,1601,0,1584,0,885,0,1084,0,1026,0,1489,0,3436,0,949,0,1206,0,3126,0,1390,0,1524,0,1142,0,2779,0,969,0,1658,0,1888,0,4503,0,2085,0,1294,0,2978,0,2117,0,1632,0,3374,0,1313,0,3585,0,4752,0,2117,0,1888,0,1792,0,3023,0,1792,0,1584,0,2709,0,1213,0,1443,0,1524,0,3518,0,1948,0,1791,0,1506,0,1220,0,1837,0,2867,0,2251,0,2261,0,1114,0,1837,0,2915,0,4132,0,4310,0,864,0,4503,0,3911,0,1489,0,1366,0,1718,0,3002,0,2251,0,1429,0,2973,0,172,0,1173,0,1333,0,3012,0,1489,0,1489,0,229,0,858,0,3437,0,3969,0,2441,0,4039,0,2207,0,149,0,2251,0,672,0,1753,0,916,0,1718,0,1026,0,2251,0,1632,0,813,0,2358,0,2117,0,424,0,1948,0,1687,0,3012,0,786,0,2117,0,1473,0,1888,0,3673,0,1607,0,1038,0,1285,0,1753,0,1457,0,1792,0,1592,0,1160,0,2022,0,1285,0,1030,0,3940,0,2117,0,1243,0,2398,0,14375,0,4281,0,3896,0,3706,0,1344,0,2626,0,1563,0,998,0,2251,0,3261,0,1333,0,1026,0,1948,0,1285,0,1792,0,155,0,1473,8
0,1460,0,2919,0,1683,0,1377,0,408,0,5571,0,2849,0,787,0,600,0,7101,0,845,0,8413,0,3343,0,1989,0,2826,0,3578,0,1788,0,3003,0,314,0,917,0,2119,0,7157,0,480,0,377,0,1373,0,5368,0,1581,0,3578,0,1913,0,832,0,369,0,3953,0,3578,0,869,0,976,0,3000,0,687,0,663,0,2554,0,1129,0,716,0,2538,0,2171,0,4273,0,3154,0,3578,0,1052,0,2795,0,2681,0,194,0,2849,0,120,0,2103,0,1426,0,519,0,3365,0,499,0,3365,0,105,0,3707,0,343,0,689,0,1451,0,989,0,2849,0,3578,0,1789,0,1593,0,2057,0,1989,0,2293,0,136,0,1204,0,388,0,3365,0,182,0,2316,0,2452,0,2293,0,1277,0,612,0,2002,0,2554,0,1917,0,118,0,1692,0,2057,0,3578,0,1171,0,399,0,545,0,2787,0,2248,0,10162,0,821,0,404,0,2043,0,2057,0,1173,0,616,0,2484,0,2341,0,818,0,1548,0,2635,0,2029,0,2919,0,1575,0,406,0,5916,0,1469,0,2200,0,464,0,457,0,2731,0,379,0,211,0,1789,0,3578,0,916,0,581,0,123,0,613,0,3342,0,1980,0,1234,0,3000,0,1788,0,841,0,1171,0,1605,0,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1232,0,1195,0,1387,0,443,0,1536,0,1438,0,654,0,2390,0,658,0,1517,0,1184,0,764,0,1552,0,1034,0,1219,0,1275,0,915,0,2136,0,1723,0,667,0,479,0,915,0,4498,0,759,0,1387,0,1536,0,2107,0,386,0,1054,0,1040,0,1325,0,1291,0,613,0,869,0,703,0,811,0,375,0,1124,0,1162,0,680,0,712,0,1260,0,820,0,1536,0,1047,0,981,0,1307,0,1628,0,842,0,869,0,1527,0,362,0,1219,0,893,0,3542,0,2943,0,668,0,703,0,1207,0,1512,0,1716,0,1438,0,814,0,937,0,1467,0,2214,0,664,0,1883,0,835,0,816,0,5942,0,1143,0,254,0,1883,0,738,0,500,0,263,0,551,0,1562,0,488,0,1499,0,790,0,2107,0,3155,0,1579,0,659,0,1028,0,781,0,729,0,1099,0,629,0,287,0,756,0,491,0,3767,0,634,0,409,0,773,0,383,0,958,0,738,0,981,0,2689,0,125,0,1686,0,1437,0,474,0,1630,0,1015,0,683,0,288,0,1883,0,1124,0,253,0,970,0,680,0,865,0,340,0,1485,0,883,0,895,0,666,0,864,0,1068,0,960,0,1009,0,425,0,693,0,1499,0,1737,0,369,0,928,0,580,0,1365,0,421,0,1168,0,1344,0,1467,0,277,0,862,0,1260,0,1883,0,845,0,517,0,1162,0,560,0,2197,0,1034,0,829,0,855,0,967,0,579,0,2285,0,584,0,977,5
0,1028,0,3383,0,1422,0,4481,0,629,0,3383,0,1999,0,2649,0,1372,0,439,0,2813,0,1381,0,1646,0,520,0,5960,0,366,0,2220,0,1062,0,2802,0,1163,0,3206,0,1286,0,2054,0,11206,0,238,0,675,0,502,0,6766,0,184,0,631,0,2098,0,482,0,674,0,4978,0,716,0,1916,0,2130,0,2435,0,677,0,3702,0,1418,0,680,0,1987,0,812,0,2647,0,1987,0,1078,0,1238,0,1927,0,2802,0,2497,0,2085,0,2354,0,5136,0,526,0,4758,0,1646,0,4610,0,1607,0,4977,0,1333,0,2197,0,2098,0,3676,0,2406,0,2353,0,1199,0,1440,0,924,0,2935,0,6479,0,153,0,425,0,1169,0,247,0,1269,0,3113,0,925,0,1559,0,1950,0,3405,0,3854,0,727,0,3999,0,273,0,502,0,632,0,8804,0,4107,0,1607,0,1538,0,785,0,1987,0,690,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,733,0,2086,0,2167,0,1633,0,2512,0,1722,0,1979,0,951,0,5866,0,1427,0,1264,0,736,0,397,0,3119,0,5866,0,4330,0,2933,0,3119,0,1444,0,1892,0,620,0,2933,0,3784,0,3489,0,1287,0,456,0,2137,0,2297,0,952,0,1559,0,5866,0,6584,0,2699,0,1106,0,2615,0,1877,0,2297,0,1187,0,1833,0,4401,0,1979,0,2063,0,338,0,420,0,5397,0,5866,0,710,0,5430,0,2801,0,2040,0,7467,0,1245,0,2913,0,1200,0,891,0,1233,0,3148,0,952,0,1023,0,2137,0,2381,0,2019,0,226,0,2260,0,317,0,1264,0,2381,0,1891,0,1968,0,206,0,1681,0,522,0,4297,0,2615,0,876,0,1605,0,1780,0,3402,0,1148,0,352,0,2297,0,4058,0,607,0,934,0,5866,0,698,0,3561,0,4594,0,7287,0,1427,0,1062,0,3423,0,1652,0,1281,0,958,0,4966,0,8096,0,398,0,2241,0,1013,0,214,0,5200,0,2226,0,267,0,775,0,1394,0,1691,0,1076,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,2259,0,813,0,3859,0,1971,0,1466,0,1143,0,543,0,2904,0,1261,0,2719,0,5668,0,5187,0,1779,0,1262,0,668,0,2160,0,625,0,548,0,1198,0,2354,0,2505,0,821,0,2125,0,443,0,1896,0,1403,0,2304,0,1346,0,1676,0,1797,0,5434,0,1533,0,2985,0,3080,0,1517,0,2076,0,2076,0,8502,0,1146,0,8711,0,3197,0,1721,0,1047,0,2717,0,5334,0,1017,0,1256,0,904,0,1123,0,240,0,1395,0,405,0,496,0,2354,0,8711,0,208,0,6695,0,407,0,1491,0,6160,0,2043,0,1207,0,2142,0,4093,0,1978,0,1189,0,543,0,1167,0,1370,0,2125,0,1855,0,2146,0,1622,0,1466,0,362,0,3560,0,1854,0,1051,0,1501,0,719,0,2571,0,236,0,1062,0,1343,0,896,0,4093,0,695,0,917,0,1544,0,1815,0,2005,0,803,0,2335,0,8949,0,2439,0,697,0,4394,0,2541,0,1628,0,976,0,3638,0,914,0,3206,0,1094,0,303,0,3347,0,377,0,781,0,244,0,1788,0,915,0,3883,0,837,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1122,0,1259,0,2677,0,858,0,1202,0,1158,0,2131,0,2280,0,769,0,717,0,895,0,2085,0,1145,0,1338,0,819,0,1790,0,1338,0,1891,0,690,0,1978,0,3064,0,282,0,721,0,520,0,1122,0,885,0,2956,0,1259,0,1158,0,2258,0,669,0,1469,0,1259,0,986,0,799,0,709,0,1259,0,1705,0,970,0,679,0,781,0,2085,0,1438,0,6045,0,917,0,3606,0,2910,0,709,0,1338,0,1065,0,895,0,6391,0,1344,0,1092,0,942,0,2517,0,866,0,6832,0,1158,0,858,0,4586,0,1003,0,676,0,3474,0,1698,0,4753,0,1638,0,1022,0,1288,0,906,0,102,0,1834,0,1338,0,942,0,1442,0,1202,0,866,0,1259,0,1387,0,1022,0,841,0,1978,0,1042,0,2151,0,399,0,1585,0,1092,0,781,0,1450,0,1202,0,2184,0,1259,0,1022,0,970,0,1338,0,1003,0,1259,0,1259,0,2316,0,1852,0,1420,0,1259,0,929,0,1259,0,1158,0,781,0,1858,0,3146,0,1042,0,2677,0,92,0,1611,0,876,0,7639,0,2397,0,2043,0,841,0,962,0,1259,0,3502,0,942,0,1202,0,1259,0,1092,0,2131,0,775,0,764,0,536,0,1442,0,1202,0,866,0,2655,0,1968,0,2103,0,2976,0,2630,0,1259,0,1497,0,876,0,539,0,591,0,1338,0,1338,0,1202,0,734,0,1652,0,1003,0,1224,0,1022,0,679,0,1338,0,1733,0,1066,0,1338,0,636,5
0,1015,0,5101,0,1175,0,3852,0,3016,0,1250,0,375,0,2135,0,1874,0,296,0,6785,0,416,0,2528,0,1209,0,1325,0,3650,0,1464,0,2338,0,12759,0,271,0,768,0,686,0,7703,0,210,0,719,0,2389,0,479,0,6612,0,2181,0,2772,0,771,0,4215,0,1614,0,2262,0,1386,0,3014,0,2426,0,2262,0,1227,0,1409,0,3190,0,2843,0,2374,0,1340,0,5847,0,599,0,5417,0,1874,0,1287,0,1989,0,5249,0,1830,0,5667,0,1518,0,2501,0,2389,0,4186,0,2740,0,1365,0,7377,0,174,0,300,0,281,0,1445,0,702,0,1775,0,2220,0,3877,0,4388,0,1103,0,6829,0,155,0,571,0,719,0,7518,0,4676,0,3016,0,1830,0,1751,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,941,0,2709,0,744,0,2709,0,1040,0,1753,0,640,0,1515,0,4138,0,2709,0,1772,0,1388,0,508,0,1171,0,278,0,2547,0,2709,0,1764,0,1081,0,1703,0,1703,0,1719,0,1568,0,1179,0,1657,0,1677,0,2062,0,2709,0,1287,0,2709,0,2547,0,2709,0,4542,0,1880,0,2547,0,1210,0,1791,0,502,0,1744,0,1709,0,1201,0,6203,0,960,0,1088,0,1436,0,796,0,1736,0,1753,0,1206,0,1630,0,2734,0,5418,0,1906,0,2068,0,822,0,786,0,3243,0,634,0,3990,0,1995,0,1381,0,2271,0,1328,0,516,0,1995,0,1224,0,1197,0,2439,0,2332,0,948,0,1703,0,2547,0,884,0,905,0,1446,0,1777,0,1451,0,1412,0,1580,0,784,0,275,0,1244,0,1061,0,2433,0,2210,0,1703,0,179,0,1034,0,1244,0,302,0,363,0,858,0,634,0,978,0,1374,0,510,0,3894,0,3712,0,1243,0,1657,0,2156,0,2030,0,1298,0,611,0,6943,0,530,0,2547,0,2384,0,932,0,606,0,1591,0,1679,0,1657,0,1239,0,886,0,2547,0,2498,0,1239,0,3990,0,923,0,1610,0,2344,0,1772,0,615,0,832,0,2271,0,351,0,461,0,2547,0,594,0,2271,0,186,0,1403,0,1568,0,464,0,1210,0,1468,0,1451,0,934,0,1630,0,1254,0,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
